"","phys","AAM","LAM","L2","L3","Linf","K_var","F","base_K"
"71",10.2436974789916,5,0.214150169759837,0.237102072066684,0.240817126616088,0.241891262765037,0,0,"Low base food resource level"
"72",11.1833333333333,5,0.214309501958457,0.236593052529732,0.240101421207646,0.24109421004743,0,0,"Low base food resource level"
"73",10.781512605042,5,0.214237485059427,0.236815371167493,0.2404173506534,0.2414478275456,0,0,"Low base food resource level"
"74",10.175,5,0.214140086421458,0.237137633026192,0.240866327682472,0.241945869490752,0,0,"Low base food resource level"
"75",10.8403361344538,5,0.214260420147272,0.23676849996144,0.240340387352847,0.241356228211678,0,0,"Low base food resource level"
"76",10.8991596638655,5,0.214264937760344,0.236742964393664,0.240309255851294,0.241324190371595,0,0,"Low base food resource level"
"77",10.2941176470588,5,0.214162070208598,0.237070912436324,0.240770303098759,0.24183743397153,0,0,"Low base food resource level"
"78",10.2352941176471,5,0.214148812627716,0.237106664219332,0.240824549789494,0.241900459498115,0,0,"Low base food resource level"
"79",11.4621848739496,5,0.21435593243185,0.236443068838659,0.239890490582377,0.24085902851393,0,0,"Low base food resource level"
"80",11.5583333333333,5,0.214361863861644,0.236403154473064,0.239843096243629,0.240810887433871,0,0,"Low base food resource level"
"81",10.3613445378151,5,0.214171145032506,0.237037023057278,0.240725879691017,0.2417901647875,0,0,"Low base food resource level"
"82",10.4285714285714,5,0.214188110308101,0.236994456274194,0.240660571843977,0.241714222172243,0,0,"Low base food resource level"
"83",11.65,5,0.21438763988393,0.236341637816587,0.239748314774489,0.240701039910936,0,0,"Low base food resource level"
"84",11.4705882352941,5,0.214345429202696,0.23645238345671,0.239913770809347,0.24089035590686,0,0,"Low base food resource level"
"85",11.0588235294118,5,0.214292080718087,0.236656332623945,0.24018730140997,0.241188223637774,0,0,"Low base food resource level"
"86",9.57142857142857,5,0.21403476289882,0.237467964579948,0.241333786397347,0.242468182419119,0,0,"Low base food resource level"
"87",11.075,5,0.214290199758329,0.236652929140755,0.240185654331448,0.241187836443764,0,0,"Low base food resource level"
"88",10.6974789915966,5,0.21423061065438,0.236852430347035,0.240463104082555,0.241495465148985,0,0,"Low base food resource level"
"89",11.1666666666667,5,0.21430942453548,0.23659906872808,0.240107596997347,0.241099895415364,0,0,"Low base food resource level"
"90",10.8655462184874,5,0.214262842656696,0.236756770141356,0.240325986158325,0.241341508936074,0,0,"Low base food resource level"
"91",10.6050420168067,5,0.214216022008437,0.236901091236573,0.240530734793228,0.241570344700783,0,0,"Low base food resource level"
"92",11.2916666666667,5,0.214328111647272,0.236534189196234,0.240018512296448,0.241001819834326,0,0,"Low base food resource level"
"93",10.8235294117647,5,0.214245968562677,0.236791049157487,0.240381923777515,0.241407716577727,0,0,"Low base food resource level"
"94",10.8067226890756,5,0.214246507056042,0.236796195737277,0.240387116516723,0.241412757180048,0,0,"Low base food resource level"
"95",11.2583333333333,5,0.214314284801643,0.236561751584236,0.240063049104602,0.241054107592099,0,0,"Low base food resource level"
"96",10.4957983193277,5,0.214194351644536,0.236963966879872,0.24062148407903,0.241672514726494,0,0,"Low base food resource level"
"97",10.3697478991597,5,0.214174522017237,0.237030503164352,0.240714700686401,0.24177649778864,0,0,"Low base food resource level"
"98",11.0333333333333,5,0.214291462763691,0.236665813060946,0.24019723244253,0.241197389838201,0,0,"Low base food resource level"
"99",11.4583333333333,5,0.214342823642863,0.236459575864513,0.239923948288232,0.240901674212412,0,0,"Low base food resource level"
"100",11.275,5,0.21431023330419,0.236560555337518,0.240066943906483,0.241061339751034,0,0,"Low base food resource level"
"101",10.8916666666667,5,0.214255740925668,0.236756151276691,0.240333769116917,0.241354393970391,0,0,"Low base food resource level"
"102",11.1764705882353,5,0.214298341130908,0.236608595254592,0.240131526782025,0.241132027815096,0,0,"Low base food resource level"
"103",10.7394957983193,5,0.214240590922416,0.236825999400122,0.240423292831621,0.24144955883515,0,0,"Low base food resource level"
"104",9.8655462184874,5,0.214089136878176,0.237303155495944,0.241096810695007,0.242200984862974,0,0,"Low base food resource level"
"105",9.32773109243698,5,0.213997684231874,0.237595069603956,0.24150832771025,0.242660147684781,0,0,"Low base food resource level"
"106",10.5294117647059,5,0.214203232654825,0.236941919025707,0.240588131861343,0.241634257483551,0,0,"Low base food resource level"
"107",10.0924369747899,5,0.21411641836095,0.237193653338672,0.240953525794915,0.242047510183651,0,0,"Low base food resource level"
"108",11.0084033613445,5,0.214276303036658,0.236692060386055,0.240243638263858,0.241254183767377,0,0,"Low base food resource level"
"109",11.6333333333333,5,0.214379037652196,0.236357210952024,0.239775075418284,0.240733413605749,0,0,"Low base food resource level"
"110",10.9663865546218,5,0.214272430289461,0.236711035016314,0.240267478001191,0.241279205637124,0,0,"Low base food resource level"
"111",10.7563025210084,5,0.214242286053099,0.236818593956336,0.240414931634636,0.241441726301195,0,0,"Low base food resource level"
"112",10.9243697478992,5,0.214272858445058,0.236724918424106,0.240280161138735,0.241289580922376,0,0,"Low base food resource level"
"113",10.5546218487395,5,0.214203671641915,0.236932889714191,0.240578753440936,0.241625592169366,0,0,"Low base food resource level"
"114",11.218487394958,5,0.21431457923535,0.236574991289104,0.24007632026237,0.241066277551088,0,0,"Low base food resource level"
"115",10.9747899159664,5,0.214259568503419,0.236723166340931,0.240296082196827,0.241316994697137,0,0,"Low base food resource level"
"116",10.9,5,0.214260665500396,0.236747503302096,0.240319530025381,0.241337729762288,0,0,"Low base food resource level"
"117",10.218487394958,5,0.214141972463541,0.237120599182212,0.240847781843561,0.241928309169746,0,0,"Low base food resource level"
"118",10.0252100840336,5,0.214104532331451,0.237230155780934,0.241005083207211,0.242104995880083,0,0,"Low base food resource level"
"119",10.9075630252101,5,0.214262184907144,0.236743068156027,0.240311991753141,0.241328294362813,0,0,"Low base food resource level"
"120",10.672268907563,5,0.214223517147457,0.236869341457207,0.240489299382506,0.24152582418499,0,0,"Low base food resource level"
"121",11.125,5,0.21429108744015,0.236634734031069,0.240166257566127,0.241169461432964,0,0,"Low base food resource level"
"122",10.0336134453782,5,0.214120374214769,0.237209057522186,0.240962225862203,0.242049908540203,0,0,"Low base food resource level"
"123",10.8833333333333,5,0.214260518106848,0.236753373957748,0.240324324815714,0.241340853638648,0,0,"Low base food resource level"
"124",10.3697478991597,5,0.214180078934396,0.237024041747615,0.240700945881289,0.241758731354195,0,0,"Low base food resource level"
"125",10.3193277310924,5,0.214168241855541,0.237055190304031,0.240747220042029,0.241811434586772,0,0,"Low base food resource level"
"126",11.3916666666667,5,0.214337051821645,0.236489193528558,0.239960987206406,0.240940491710789,0,0,"Low base food resource level"
"127",10.2941176470588,5,0.214163956170865,0.237068734298529,0.240765194159148,0.24183052966467,0,0,"Low base food resource level"
"128",10.8487394957983,5,0.21424011297736,0.236789074572104,0.24038872168349,0.241420882058975,0,0,"Low base food resource level"
"129",11.1416666666667,5,0.214297044481808,0.236622006341099,0.240146569321665,0.241146814878383,0,0,"Low base food resource level"
"130",10.4833333333333,5,0.214185426082525,0.236978471193643,0.240648563616559,0.241706559808046,0,0,"Low base food resource level"
"131",10.975,5,0.21427559962285,0.236704269421445,0.240256153571945,0.241265534097258,0,0,"Low base food resource level"
"132",11.1932773109244,5,0.214311973413436,0.23658685042598,0.240092003215322,0.241083400276581,0,0,"Low base food resource level"
"133",10.9916666666667,5,0.214279311539209,0.236694224358176,0.240241842690348,0.241249675474016,0,0,"Low base food resource level"
"134",10.1848739495798,5,0.214139307637976,0.23713496978277,0.240863681277082,0.241943125602585,0,0,"Low base food resource level"
"135",11.0166666666667,5,0.214279063069183,0.236685859311231,0.240233265859845,0.241241625193247,0,0,"Low base food resource level"
"136",10.5210084033613,5,0.214199042894886,0.23694981618242,0.240600867927635,0.241649052988367,0,0,"Low base food resource level"
"137",11.1344537815126,5,0.214304629834074,0.236615806335932,0.24013007952095,0.241124183323733,0,0,"Low base food resource level"
"138",10.7563025210084,5,0.214238389985558,0.23682300685358,0.240422534132986,0.241450304487687,0,0,"Low base food resource level"
"139",10.7731092436975,5,0.214245182310796,0.236809313232081,0.240401391421378,0.241426204699806,0,0,"Low base food resource level"
"140",10.3949579831933,5,0.214184092337388,0.237010601464906,0.240681571822007,0.241736648975409,0,0,"Low base food resource level"
"141",10.5378151260504,5,0.214195874429324,0.236947495053266,0.24060333123104,0.241655102651733,0,0,"Low base food resource level"
"142",10.6806722689076,5,0.21422605625506,0.236863464646746,0.240481030471495,0.241517107442958,0,0,"Low base food resource level"
"143",11.375,5,0.214334787812818,0.236497735553008,0.239973253134858,0.240954513078065,0,0,"Low base food resource level"
"144",10.436974789916,5,0.214185639541643,0.236994229042061,0.240662771521269,0.241717789046671,0,0,"Low base food resource level"
"145",9.47058823529412,5,0.214010824824845,0.237530425015131,0.241428744487696,0.242578334428772,0,0,"Low base food resource level"
"146",10.7899159663866,5,0.214241355255296,0.236807935096593,0.240404846282549,0.241432813476801,0,0,"Low base food resource level"
"147",11.6386554621849,5,0.214386819997111,0.236346394735029,0.239754214973399,0.240707258249067,0,0,"Low base food resource level"
"148",10.8739495798319,5,0.214258587322869,0.236758880413119,0.240333308026434,0.241351785305222,0,0,"Low base food resource level"
"149",10.95,5,0.214268261571663,0.236721527288065,0.240283458476786,0.241297656199222,0,0,"Low base food resource level"
"150",11.2857142857143,5,0.214318311037337,0.236547681763642,0.240044122123258,0.241033574022576,0,0,"Low base food resource level"
"151",10.436974789916,5,0.214187884871651,0.236991657136485,0.240658028298943,0.241712174278808,0,0,"Low base food resource level"
"152",10.8235294117647,5,0.214251741654596,0.236784242913065,0.240367706059693,0.241389462523239,0,0,"Low base food resource level"
"153",9.94117647058824,5,0.214098808796988,0.23726585269302,0.24104793231108,0.242148807669396,0,0,"Low base food resource level"
"154",10.5916666666667,5,0.214211063839186,0.236911581084048,0.24054794746633,0.241590919922479,0,0,"Low base food resource level"
"155",10.6806722689076,5,0.214215141220409,0.236876037746157,0.240506910761431,0.241549756788184,0,0,"Low base food resource level"
"156",10.2773109243697,5,0.214157333459854,0.237082332510506,0.240788783223384,0.241859586311362,0,0,"Low base food resource level"
"157",10.5798319327731,5,0.214207252711639,0.236919657496039,0.240561643263987,0.241607662150248,0,0,"Low base food resource level"
"158",9.87394957983193,5,0.214084951533318,0.237305676057486,0.241107159623304,0.242216877230236,0,0,"Low base food resource level"
"159",10.6470588235294,5,0.214211342704349,0.23689215751301,0.240528576279823,0.241573590507189,0,0,"Low base food resource level"
"160",11,5,0.214273422699626,0.236698236859729,0.24025301543907,0.241264823243615,0,0,"Low base food resource level"
"161",11.6083333333333,5,0.214381745417214,0.236362892743582,0.239777220302081,0.240732722754441,0,0,"Low base food resource level"
"162",11.4621848739496,5,0.214355442128987,0.23644380981852,0.239892112000984,0.240861183266389,0,0,"Low base food resource level"
"163",10.4166666666667,5,0.214188874860205,0.236997540436607,0.240662022289274,0.241714176091313,0,0,"Low base food resource level"
"164",11.4833333333333,5,0.214345152195444,0.236448307011117,0.239909821204683,0.240886884825827,0,0,"Low base food resource level"
"165",10.7983193277311,5,0.214240650447025,0.236805823404432,0.240403305988982,0.241431777656627,0,0,"Low base food resource level"
"166",11.0416666666667,5,0.214288077449597,0.236666802526121,0.240202602552712,0.241205461191891,0,0,"Low base food resource level"
"167",12.075,5,0.214444516398747,0.236129166785464,0.239460993425787,0.240386697294382,0,0,"Low base food resource level"
"168",10.8235294117647,5,0.21423753553741,0.236800816697257,0.240401816155794,0.241432818847655,0,0,"Low base food resource level"
"169",10.4873949579832,5,0.214179742908232,0.23698381687269,0.240662118967075,0.241725168755544,0,0,"Low base food resource level"
"170",10.4621848739496,5,0.214188988499994,0.236981989419984,0.240645842382131,0.241698936903418,0,0,"Low base food resource level"
"171",11.35,5,0.214341131862089,0.236499033207567,0.239966221942632,0.24094197609917,0,0,"Low base food resource level"
"172",11.1596638655462,5,0.214302300200211,0.236609696139535,0.240126210067301,0.241122185298565,0,0,"Low base food resource level"
"173",9.73109243697479,5,0.214064596897081,0.237378133662997,0.241205092742884,0.242323559329845,0,0,"Low base food resource level"
"174",12.225,5,0.214464640733463,0.2360541660554,0.239359243174995,0.240275117593577,0,0,"Low base food resource level"
"175",9.77310924369748,5,0.214068944253747,0.237358689617401,0.241179283041235,0.242295322401362,0,0,"Low base food resource level"
"176",11.5042016806723,5,0.214354468163833,0.23643032511893,0.239879349500934,0.240850104182965,0,0,"Low base food resource level"
"177",10.9075630252101,5,0.214262135164399,0.236743235986652,0.240313161783309,0.241330312631169,0,0,"Low base food resource level"
"178",10.8,5,0.214238913988343,0.236807301519509,0.24040706205922,0.241436853086872,0,0,"Low base food resource level"
"179",11.1764705882353,5,0.214305418398905,0.236600246055164,0.240113274188411,0.241108103892959,0,0,"Low base food resource level"
"180",10.546218487395,5,0.214206355471896,0.236932627626988,0.240575068266929,0.241619750983545,0,0,"Low base food resource level"
"181",10.8916666666667,5,0.214252812376101,0.236759564995606,0.24034060763434,0.241362933013583,0,0,"Low base food resource level"
"182",10.0840336134454,5,0.21411971053566,0.237192531158984,0.240948713611834,0.242040795041572,0,0,"Low base food resource level"
"183",10.6134453781513,5,0.214209184436067,0.236906118738422,0.240544517730535,0.241589196115182,0,0,"Low base food resource level"
"184",11.2605042016807,5,0.21431615735549,0.236558854966381,0.240058120615438,0.241048320138314,0,0,"Low base food resource level"
"185",11.0504201680672,5,0.214288075970606,0.236663727366257,0.240199136203721,0.241201923108851,0,0,"Low base food resource level"
"186",10.7647058823529,5,0.214228358202696,0.236831552685725,0.240445544907335,0.241482236351676,0,0,"Low base food resource level"
"187",11.2016806722689,5,0.214302790431207,0.23659454904378,0.240110593625769,0.241107756727671,0,0,"Low base food resource level"
"188",10.5210084033613,5,0.214201072575895,0.236947402837577,0.240596987590234,0.24164493155482,0,0,"Low base food resource level"
"189",10.7731092436975,5,0.21423624260258,0.236819667654357,0.240423218382722,0.241454248678891,0,0,"Low base food resource level"
"190",11.546218487395,5,0.214367881524935,0.236400331386501,0.239831917231786,0.240794454445135,0,0,"Low base food resource level"
"191",11.2666666666667,5,0.214323200209938,0.236548459971976,0.240038877710841,0.241024589721113,0,0,"Low base food resource level"
"192",9.95798319327731,5,0.214103128696543,0.237255223349237,0.241031783442072,0.242130225178115,0,0,"Low base food resource level"
"193",10.9915966386555,5,0.214283173718187,0.236689785920518,0.240232790033586,0.241238272564012,0,0,"Low base food resource level"
"194",10.3445378151261,5,0.21417243765176,0.23704165656196,0.24072794210715,0.241789746788276,0,0,"Low base food resource level"
"195",10.8403361344538,5,0.214257397007374,0.236771899054392,0.240347738204852,0.241365788783537,0,0,"Low base food resource level"
"196",11.0168067226891,5,0.214284645680692,0.236679420322571,0.240220102962658,0.241224929477183,0,0,"Low base food resource level"
"197",10.0252100840336,5,0.214112495313224,0.237221290369144,0.240986478076898,0.242081243649082,0,0,"Low base food resource level"
"198",10.3193277310924,5,0.214160667798581,0.237063437046634,0.240764763096983,0.241833986046326,0,0,"Low base food resource level"
"199",10.5294117647059,5,0.214195781896387,0.236950618605976,0.240607102525014,0.241659119102003,0,0,"Low base food resource level"
"200",9.95798319327731,5,0.214085111072216,0.237275974786182,0.24107737265444,0.242190155696412,0,0,"Low base food resource level"
"201",10.4201680672269,5,0.214181063880007,0.237005351149333,0.240680843146496,0.24173953147008,0,0,"Low base food resource level"
"202",10.95,5,0.214272743080535,0.236716300047218,0.240271786412235,0.241282199821792,0,0,"Low base food resource level"
"203",10.8571428571429,5,0.214251200298679,0.236773428788423,0.240358284650689,0.241382347377787,0,0,"Low base food resource level"
"204",11.2436974789916,5,0.214320629687117,0.236559462150233,0.240052908868225,0.241039347862985,0,0,"Low base food resource level"
"205",10.6890756302521,5,0.214228615232118,0.2368575025383,0.240470372839533,0.241503421857979,0,0,"Low base food resource level"
"206",10.7058823529412,5,0.214214442996531,0.236868260279861,0.24050095386561,0.241546046114327,0,0,"Low base food resource level"
"207",11.3193277310924,5,0.214334750747747,0.236516870874398,0.239992243267741,0.240971460672997,0,0,"Low base food resource level"
"208",10.3865546218487,5,0.214176425170113,0.237022302924161,0.240704167867592,0.241765378634044,0,0,"Low base food resource level"
"209",10.3445378151261,5,0.214169185068203,0.237045330592916,0.240736201255039,0.241800698447467,0,0,"Low base food resource level"
"210",9.94117647058824,5,0.214101189268864,0.237263198453553,0.241041666367237,0.242140204516269,0,0,"Low base food resource level"
"211",10.2857142857143,5,0.214157110168997,0.237079629235726,0.240785397529924,0.241855729221272,0,0,"Low base food resource level"
"212",10.8487394957983,5,0.214246680412037,0.236781283995827,0.240371078227851,0.241397077262621,0,0,"Low base food resource level"
"213",9.85714285714286,5,0.214083672512202,0.237312748921368,0.241115309116336,0.242224740071592,0,0,"Low base food resource level"
"214",10.4789915966387,5,0.214191295159838,0.236973297328528,0.240634829810786,0.241687528072185,0,0,"Low base food resource level"
"215",11.7416666666667,5,0.214397530834017,0.236298508671267,0.239691546679337,0.240639640350944,0,0,"Low base food resource level"
"216",10.2941176470588,5,0.214162752649343,0.237070051614883,0.240768693615945,0.241835529055548,0,0,"Low base food resource level"
"217",10.8235294117647,5,0.21425067361277,0.236785505485182,0.240369749766983,0.241391713686434,0,0,"Low base food resource level"
"218",10.4957983193277,5,0.21419811935231,0.236959481067549,0.240611825795833,0.241659934504824,0,0,"Low base food resource level"
"219",10.6416666666667,5,0.214212577985562,0.236892436536521,0.240527773078612,0.241572359277497,0,0,"Low base food resource level"
"220",10.5714285714286,5,0.214203138449898,0.236927603430984,0.240573747837483,0.241621163456507,0,0,"Low base food resource level"
"221",10.5378151260504,5,0.214203440565538,0.236938908046257,0.24058403202121,0.241629460069111,0,0,"Low base food resource level"
"222",10.5882352941176,5,0.214197629413051,0.236928362415895,0.240582243611513,0.241634785439507,0,0,"Low base food resource level"
"223",10.5916666666667,5,0.214210945168072,0.23691155199615,0.240547640800973,0.241590290241135,0,0,"Low base food resource level"
"224",10.6050420168067,5,0.214209414806136,0.236908843597398,0.240547587257645,0.24159237785892,0,0,"Low base food resource level"
"225",10.0504201680672,5,0.214118335995232,0.237205998769199,0.240963541908171,0.24205489823345,0,0,"Low base food resource level"
"226",11.2857142857143,5,0.214331841714793,0.236531848675023,0.240011031274722,0.240991243248366,0,0,"Low base food resource level"
"227",10.9327731092437,5,0.214270633932787,0.236724572359726,0.240282656143073,0.24129392781901,0,0,"Low base food resource level"
"228",11.3583333333333,5,0.214333599619636,0.236504759000799,0.239981081484037,0.24096196129354,0,0,"Low base food resource level"
"229",11.4333333333333,5,0.214345426783703,0.236465193759811,0.239925735744037,0.240900301395,0,0,"Low base food resource level"
"230",10.436974789916,5,0.214184146567243,0.236996034017874,0.240667520160223,0.241724547653592,0,0,"Low base food resource level"
"231",10.6583333333333,5,0.21422926461245,0.236867374979057,0.240479435561864,0.241511071045269,0,0,"Low base food resource level"
"232",9.43697478991597,5,0.214008701945504,0.237544468251076,0.241444116475388,0.242592508872806,0,0,"Low base food resource level"
"233",11,5,0.214270062103638,0.236702252518823,0.240260909626654,0.2412746028615,0,0,"Low base food resource level"
"234",11,5,0.214268187595832,0.236704183607066,0.240265286680749,0.241280404583475,0,0,"Low base food resource level"
"235",10.5294117647059,5,0.214193672169615,0.236953032571854,0.24061222153495,0.241665700643535,0,0,"Low base food resource level"
"236",10.3445378151261,5,0.214168221351682,0.23704626782381,0.240737549740715,0.241801929311544,0,0,"Low base food resource level"
"237",10.4873949579832,5,0.214189604468073,0.236972245041878,0.240636221183235,0.24169066323237,0,0,"Low base food resource level"
"238",11.0666666666667,5,0.214287847256153,0.236658382978698,0.240193702944424,0.241196883519244,0,0,"Low base food resource level"
